order_id,customer_id,product_id,order_date,quantity,price_per_unit,total_amount,payment_method
355,1037,81,2024-10-21 19:32:05.266477,3,1520.41,4561.23,COD
356,983,461,2024-06-01 19:32:05.266482,3,2044.79,6134.37,Wallet
357,685,1808,2025-11-02 19:32:05.266487,3,1627.67,4883.01,Wallet
358,1391,50,2025-08-28 19:32:05.266492,1,960.72,960.72,UPI
359,435,1966,2024-07-11 19:32:05.266497,3,1471.66,4414.98,Debit Card
360,422,1810,2026-02-26 19:32:05.266502,1,1768.11,1768.11,Debit Card
361,868,1323,2025-01-24 19:32:05.266507,1,2859.89,2859.89,Debit Card
362,600,1997,2024-10-17 19:32:05.266512,1,1896.28,1896.28,Credit Card
363,114,469,2025-04-26 19:32:05.266517,2,851.36,1702.72,COD
364,549,1568,2024-04-17 19:32:05.266522,2,1577.37,3154.74,UPI
365,1499,358,2025-11-06 19:32:05.266526,2,2540.85,5081.7,Debit Card
366,1005,801,2024-04-19 19:32:05.266531,3,1212.1,3636.3,Debit Card
367,677,1876,2024-07-07 19:32:05.266536,3,2558.55,7675.65,UPI
368,965,1862,2025-10-29 19:32:05.266541,2,2582.87,5165.74,UPI
369,1109,1668,2025-01-18 19:32:05.266545,3,994.71,2984.13,Wallet
370,92,1460,2026-01-05 19:32:05.266551,3,558.71,1676.13,Credit Card
371,1458,1409,2026-01-09 19:32:05.266555,2,1031.33,2062.66,Debit Card
372,754,1763,2025-10-09 19:32:05.266561,2,1653.72,3307.44,COD
373,1426,1953,2025-03-30 19:32:05.266565,3,1768.01,5304.03,UPI
374,1445,962,2026-02-13 19:32:05.266570,1,2923.13,2923.13,Wallet
375,121,1756,2024-08-11 19:32:05.266575,3,724.01,2172.03,Debit Card
376,947,1481,2025-10-27 19:32:05.266579,2,572.85,1145.7,Credit Card
377,49,1746,2024-04-16 19:32:05.266584,2,1471.79,2943.58,UPI
378,382,1883,2024-07-19 19:32:05.266589,3,1260.63,3781.89,COD
379,483,1515,2025-02-27 19:32:05.266602,3,2685.26,8055.78,Credit Card
380,1450,908,2026-03-05 19:32:05.266613,1,2136.98,2136.98,Debit Card
381,1003,1762,2025-01-24 19:32:05.266621,1,2324.34,2324.34,Wallet
382,17,1711,2024-09-15 19:32:05.266627,3,2981.6,8944.8,UPI
383,1344,1520,2026-02-06 19:32:05.266632,1,2389.96,2389.96,UPI
384,688,1069,2025-06-06 19:32:05.266639,2,2982.11,5964.22,Debit Card
385,376,118,2025-07-09 19:32:05.266647,2,912,1824,Wallet
386,1270,1209,2026-01-12 19:32:05.266654,3,2952.6,8857.8,Credit Card
387,978,590,2024-06-24 19:32:05.266662,3,685.34,2056.02,COD
388,298,566,2026-01-09 19:32:05.266670,2,2410.51,4821.02,Debit Card
389,249,1537,2026-03-09 19:32:05.266678,2,1547.49,3094.98,Debit Card
390,1356,1643,2026-02-04 19:32:05.266687,3,536.52,1609.56,UPI
391,1473,1202,2024-07-27 19:32:05.266694,1,2943.86,2943.86,Wallet
392,1359,513,2025-09-03 19:32:05.266698,2,1471.55,2943.1,Wallet
393,1276,45,2026-03-09 19:32:05.266701,1,435.04,435.04,COD
394,1102,424,2025-10-29 19:32:05.266705,3,2461.29,7383.87,UPI
395,39,237,2025-05-20 19:32:05.266708,3,1671.13,5013.39,UPI
396,159,1044,2025-11-05 19:32:05.266712,2,952.56,1905.12,Credit Card
397,443,460,2026-02-17 19:32:05.266716,1,2129.81,2129.81,Debit Card
398,1297,866,2024-11-02 19:32:05.266720,1,1052.67,1052.67,Wallet
399,1121,208,2025-07-15 19:32:05.266724,1,2798.18,2798.18,COD
400,326,987,2025-02-11 19:32:05.266728,2,1421.38,2842.76,Credit Card
401,319,1509,2025-12-07 19:32:05.266732,3,1219.23,3657.69,Wallet
402,501,401,2024-04-28 19:32:05.266736,3,863.81,2591.43,UPI
403,1080,529,2025-10-20 19:32:05.266741,2,1589.91,3179.82,Debit Card
404,1418,329,2024-06-01 19:32:05.266744,3,2677.11,8031.33,COD
405,154,1003,2025-10-01 19:32:05.266749,3,2642.33,7926.99,Credit Card
406,940,664,2025-04-14 19:32:05.266753,3,1403.42,4210.26,Wallet
407,1032,1821,2024-04-02 19:32:05.266757,1,424.28,424.28,COD
408,968,1216,2024-04-03 19:32:05.266761,1,527.8,527.8,Debit Card
409,645,286,2025-11-27 19:32:05.266765,3,1637.65,4912.95,UPI
410,232,1919,2025-04-14 19:32:05.266769,2,945.1,1890.2,COD
411,377,1266,2026-03-03 19:32:05.266773,1,1243.77,1243.77,COD
412,272,1365,2025-06-09 19:32:05.266776,1,2033.24,2033.24,Wallet
413,687,1984,2025-07-27 19:32:05.266779,2,507.61,1015.22,Debit Card
414,1103,1611,2025-09-11 19:32:05.266781,2,2072.19,4144.38,Debit Card
415,237,1340,2024-12-15 19:32:05.266783,3,1666.44,4999.32,COD
416,1340,1436,2025-12-30 19:32:05.266786,3,1120.62,3361.86,UPI
417,847,197,2025-09-27 19:32:05.266788,3,1430.84,4292.52,UPI
418,681,1777,2025-03-17 19:32:05.266790,3,2902.85,8708.55,COD
419,540,1703,2024-04-24 19:32:05.266793,1,1155.04,1155.04,Debit Card
420,951,1960,2025-03-11 19:32:05.266796,3,1380.11,4140.33,Debit Card
421,37,712,2024-07-06 19:32:05.266798,1,1889.9,1889.9,Debit Card
422,1296,810,2024-07-08 19:32:05.266800,3,1520.9,4562.7,Wallet
423,53,89,2024-04-22 19:32:05.266805,1,1320.42,1320.42,Credit Card
424,741,792,2025-04-18 19:32:05.266810,1,1112.83,1112.83,Credit Card
425,864,949,2024-12-16 19:32:05.266815,1,1743.37,1743.37,Wallet
426,1468,1642,2026-02-16 19:32:05.266819,1,2730.16,2730.16,Debit Card
427,1096,385,2024-10-08 19:32:05.266824,2,602.23,1204.46,Debit Card
428,1036,215,2024-07-22 19:32:05.266830,2,712.54,1425.08,Credit Card
429,914,1021,2025-09-28 19:32:05.266835,3,2003.27,6009.81,Wallet
430,715,252,2024-08-16 19:32:05.266840,2,1816.92,3633.84,UPI
431,968,1691,2024-10-23 19:32:05.266845,2,2579.83,5159.66,COD
432,1096,215,2025-02-04 19:32:05.266849,2,712.54,1425.08,Wallet
433,465,1765,2025-03-08 19:32:05.266855,3,2756.57,8269.71,Wallet
434,1452,192,2026-02-25 19:32:05.266860,1,2109.05,2109.05,Debit Card
435,967,974,2024-07-28 19:32:05.266865,2,1824.99,3649.98,Credit Card
436,733,1857,2025-05-20 19:32:05.266874,2,886.05,1772.1,Credit Card
437,723,1897,2024-10-20 19:32:05.266882,1,2137.11,2137.11,UPI
438,15,1475,2025-11-24 19:32:05.266890,1,1716.17,1716.17,COD
439,961,1611,2025-11-26 19:32:05.266897,1,2072.19,2072.19,Wallet
440,1370,464,2024-03-22 19:32:05.266904,1,1145.51,1145.51,UPI
441,509,891,2026-01-23 19:32:05.266912,3,2444.52,7333.56,UPI
442,796,1361,2025-06-22 19:32:05.266921,2,1167.17,2334.34,Debit Card
443,533,1794,2025-02-19 19:32:05.266931,3,2282.63,6847.89,Debit Card
444,1360,1757,2025-02-06 19:32:05.266936,1,419.42,419.42,COD
445,672,201,2024-07-29 19:32:05.266939,2,2638.81,5277.62,COD
446,208,1142,2025-06-18 19:32:05.266943,3,2200.99,6602.97,Credit Card
447,516,628,2025-02-26 19:32:05.266947,2,1194.95,2389.9,Wallet
448,828,529,2024-12-02 19:32:05.266950,3,1589.91,4769.73,COD
449,47,987,2024-10-12 19:32:05.266954,2,1421.38,2842.76,UPI
450,1290,15,2025-07-29 19:32:05.266958,1,2978.39,2978.39,UPI
451,153,870,2026-02-08 19:32:05.266963,2,1036.87,2073.74,UPI
452,178,97,2024-12-11 19:32:05.266967,1,2705.03,2705.03,Credit Card
453,1201,840,2024-09-16 19:32:05.266973,3,847.93,2543.79,Debit Card
454,1157,1961,2025-03-05 19:32:05.266977,1,2164.31,2164.31,Wallet
455,847,1940,2025-06-01 19:32:05.266980,3,2292.38,6877.14,Debit Card
456,630,792,2024-05-24 19:32:05.266984,3,1112.83,3338.49,COD
457,1053,846,2024-08-20 19:32:05.266988,1,2365.85,2365.85,Wallet
458,926,1672,2025-10-22 19:32:05.266992,3,2777.32,8331.96,Debit Card
459,669,402,2024-08-04 19:32:05.266995,3,2601.16,7803.48,UPI
460,436,1320,2024-07-03 19:32:05.266999,3,1519.63,4558.89,Wallet
461,448,888,2024-08-27 19:32:05.267002,1,954.58,954.58,UPI
462,180,465,2024-08-26 19:32:05.267006,3,2752.35,8257.05,Wallet
463,995,260,2025-10-30 19:32:05.267009,3,980.06,2940.18,COD
464,33,1827,2025-01-26 19:32:05.267013,2,2079.39,4158.78,Debit Card
465,1429,483,2026-03-04 19:32:05.267017,1,525.6,525.6,UPI
466,180,1063,2026-02-12 19:32:05.267020,1,2905.28,2905.28,UPI
467,1248,305,2025-07-18 19:32:05.267024,1,1279.82,1279.82,COD
468,1135,1574,2025-04-07 19:32:05.267027,3,855.61,2566.83,UPI
469,130,61,2025-03-25 19:32:05.267031,3,2582.45,7747.35,Wallet
470,88,1861,2025-03-29 19:32:05.267035,1,1201.99,1201.99,Credit Card
471,1059,1010,2024-12-09 19:32:05.267039,2,2654.84,5309.68,COD
472,749,1346,2025-08-10 19:32:05.267042,1,2552.34,2552.34,Debit Card
473,693,973,2025-08-16 19:32:05.267046,2,2584.47,5168.94,Debit Card
474,1006,748,2025-01-31 19:32:05.267050,1,1007.22,1007.22,Debit Card
475,687,1938,2025-05-29 19:32:05.267053,1,2633.47,2633.47,COD
476,151,374,2026-01-10 19:32:05.267057,2,658.5,1317,Credit Card
477,1170,1114,2024-09-29 19:32:05.267061,3,983.46,2950.38,Debit Card
478,1018,1854,2024-12-30 19:32:05.267064,1,2153.45,2153.45,Debit Card
479,290,333,2024-07-04 19:32:05.267068,1,2950.37,2950.37,Credit Card
480,342,475,2026-03-06 19:32:05.267071,1,626.92,626.92,Credit Card
481,947,417,2025-06-28 19:32:05.267075,1,1038.51,1038.51,Wallet
482,807,1795,2024-03-27 19:32:05.267079,2,1746.6,3493.2,Wallet
483,434,546,2024-08-29 19:32:05.267083,2,993.07,1986.14,Credit Card
484,701,1851,2025-08-17 19:32:05.267087,3,2826.8,8480.4,Wallet
485,285,1991,2024-05-01 19:32:05.267090,2,1577.74,3155.48,Wallet
486,1007,1628,2026-02-25 19:32:05.267094,1,2306.62,2306.62,Credit Card
487,1032,1359,2025-09-18 19:32:05.267098,3,2850.51,8551.53,COD
488,1381,291,2024-06-07 19:32:05.267102,3,1950.5,5851.5,COD
489,462,419,2025-02-15 19:32:05.267105,2,1439.01,2878.02,COD
490,528,1116,2024-11-19 19:32:05.267109,2,613.92,1227.84,Debit Card
491,395,1120,2025-04-08 19:32:05.267112,3,1113.72,3341.16,COD
492,1402,933,2024-08-31 19:32:05.267116,3,727.71,2183.13,Credit Card
493,947,739,2024-07-04 19:32:05.267120,1,540.93,540.93,Debit Card
494,1446,189,2024-03-25 19:32:05.267124,1,891.97,891.97,Wallet
495,146,768,2025-11-19 19:32:05.267127,3,2074.62,6223.86,UPI
496,1449,961,2024-11-23 19:32:05.267131,1,889.29,889.29,COD
497,763,1535,2024-10-18 19:32:05.267135,2,521.86,1043.72,COD
498,1062,1374,2025-01-02 19:32:05.267138,2,1362.06,2724.12,UPI
499,1268,1879,2024-10-22 19:32:05.267142,1,1086.38,1086.38,Debit Card
500,1033,915,2024-03-29 19:32:05.267146,2,628.59,1257.18,Debit Card
501,177,1740,2025-12-23 19:32:05.267150,3,2085.56,6256.68,Wallet
502,968,55,2024-07-13 19:32:05.267154,1,1266.09,1266.09,Credit Card
503,135,584,2025-10-23 19:32:05.267158,2,1346.82,2693.64,UPI
504,1023,540,2025-07-24 19:32:05.267162,1,2032.09,2032.09,Wallet
505,1438,228,2024-10-19 19:32:05.267165,1,450.25,450.25,Debit Card
506,103,1707,2025-09-21 19:32:05.267169,3,1638.18,4914.54,COD
507,872,1836,2025-06-22 19:32:05.267173,2,1105.99,2211.98,COD
508,513,855,2026-03-06 19:32:05.267177,2,2492.11,4984.22,Credit Card
509,995,1263,2025-09-24 19:32:05.267181,3,2261.61,6784.83,Credit Card
510,522,1770,2024-11-18 19:32:05.267184,1,1390.14,1390.14,COD
511,1472,785,2026-01-30 19:32:05.267188,2,1282.75,2565.5,UPI
512,546,49,2026-01-31 19:32:05.267192,3,1305.79,3917.37,Debit Card
513,448,944,2025-09-13 19:32:05.267196,1,2944.41,2944.41,Debit Card
514,47,327,2025-06-11 19:32:05.267200,2,2462.99,4925.98,COD
515,8,753,2024-10-13 19:32:05.267204,1,2502.71,2502.71,Wallet
516,264,1228,2024-05-02 19:32:05.267208,3,1786.18,5358.54,Credit Card
517,925,1535,2025-11-06 19:32:05.267212,3,521.86,1565.58,Credit Card
518,811,373,2025-05-21 19:32:05.267216,2,1487.11,2974.22,UPI
519,546,1968,2026-01-21 19:32:05.267220,1,580.62,580.62,COD
520,1380,1898,2025-12-06 19:32:05.267223,2,2368.35,4736.7,Credit Card
521,191,704,2025-09-17 19:32:05.267227,1,2158.3,2158.3,Wallet
522,563,1512,2025-05-29 19:32:05.267232,3,696.48,2089.44,Credit Card
523,1154,19,2025-12-15 19:32:05.267236,1,2181.39,2181.39,Wallet
524,1429,1501,2024-07-07 19:32:05.267240,3,2960.64,8881.92,UPI
525,159,1381,2026-03-12 19:32:05.267244,1,2487.47,2487.47,Credit Card
526,805,478,2024-12-04 19:32:05.267248,2,1902.6,3805.2,Credit Card
527,510,628,2025-04-21 19:32:05.267251,3,1194.95,3584.85,Credit Card
528,290,646,2025-03-25 19:32:05.267255,1,2339.59,2339.59,UPI
529,315,955,2024-06-09 19:32:05.267259,1,2324.95,2324.95,Wallet
530,312,1471,2025-03-15 19:32:05.267262,2,1193.48,2386.96,Debit Card
531,1064,1673,2025-07-23 19:32:05.267266,1,430.69,430.69,UPI
532,1305,29,2025-08-11 19:32:05.267269,1,2605.6,2605.6,COD
533,131,957,2024-12-07 19:32:05.267273,2,1897.79,3795.58,Debit Card
534,1275,1226,2024-12-16 19:32:05.267276,2,2090.09,4180.18,UPI
535,594,1512,2025-01-02 19:32:05.267280,2,696.48,1392.96,Wallet
536,662,1153,2024-12-23 19:32:05.267283,1,1425.15,1425.15,UPI
537,448,1538,2024-09-09 19:32:05.267287,1,2274.81,2274.81,Wallet
538,42,523,2025-06-28 19:32:05.267290,3,694.91,2084.73,COD
539,227,1968,2024-10-11 19:32:05.267294,2,580.62,1161.24,Wallet
540,120,1733,2025-11-02 19:32:05.267298,1,1810.76,1810.76,COD
541,312,1233,2025-08-25 19:32:05.267301,3,2584.87,7754.61,UPI
542,1023,1429,2025-01-22 19:32:05.267303,3,746.66,2239.98,Credit Card
543,1108,1038,2024-07-26 19:32:05.267305,1,620.03,620.03,Wallet
544,419,1468,2025-09-30 19:32:05.267308,2,2600.66,5201.32,Debit Card
545,354,522,2025-11-08 19:32:05.267310,3,2303.84,6911.52,UPI
546,520,1737,2026-03-17 19:32:05.267312,2,415.88,831.76,Wallet
547,1210,1654,2026-01-08 19:32:05.267315,2,1753.27,3506.54,Debit Card
548,838,1516,2025-01-10 19:32:05.267318,3,1277.28,3831.84,Credit Card
549,1154,317,2025-11-16 19:32:05.267320,3,482.16,1446.48,COD
550,1205,1722,2025-05-01 19:32:05.267323,3,1667.9,5003.7,Debit Card
551,996,1781,2024-08-17 19:32:05.267325,3,1042.5,3127.5,Credit Card
552,944,612,2025-08-15 19:32:05.267333,3,878.53,2635.59,Credit Card
553,1375,1762,2025-07-27 19:32:05.267338,2,2324.34,4648.68,Credit Card
554,967,582,2025-04-20 19:32:05.267343,3,2746.51,8239.53,UPI
555,765,1850,2025-12-04 19:32:05.267348,1,1804.4,1804.4,Credit Card
556,1481,1355,2025-04-23 19:32:05.267352,1,1677.39,1677.39,COD
557,1306,602,2024-09-27 19:32:05.267357,2,879.83,1759.66,Wallet
558,1244,1559,2024-08-25 19:32:05.267362,1,2636.72,2636.72,Debit Card
559,67,277,2024-12-20 19:32:05.267396,2,1472.52,2945.04,Wallet
560,957,169,2025-09-06 19:32:05.267405,2,1548.61,3097.22,Debit Card
561,196,852,2024-12-22 19:32:05.267414,3,2353.03,7059.09,Debit Card
562,1430,968,2024-07-15 19:32:05.267421,3,2303.66,6910.98,Wallet
563,1306,1931,2026-03-16 19:32:05.267428,1,1427.67,1427.67,Credit Card
564,25,1475,2024-12-03 19:32:05.267436,1,1716.17,1716.17,Debit Card
565,1267,1681,2025-01-15 19:32:05.267444,3,2215.03,6645.09,Wallet
566,894,1585,2024-08-12 19:32:05.267452,2,972.66,1945.32,Wallet
567,943,1950,2025-05-28 19:32:05.267461,1,1408.53,1408.53,UPI
568,797,438,2025-09-21 19:32:05.267467,2,1072.22,2144.44,Credit Card
569,366,1817,2025-03-13 19:32:05.267470,2,819.7,1639.4,Wallet
570,412,646,2025-05-22 19:32:05.267477,3,2339.59,7018.77,COD
571,384,944,2025-03-24 19:32:05.267484,1,2944.41,2944.41,Wallet
572,1300,1433,2024-07-01 19:32:05.267493,1,1660.42,1660.42,COD
573,81,485,2024-10-23 19:32:05.267501,1,2608.07,2608.07,UPI
574,73,522,2025-04-18 19:32:05.267509,1,2303.84,2303.84,Credit Card
575,1316,1651,2024-12-26 19:32:05.267518,1,2935.95,2935.95,Credit Card
576,54,823,2024-12-22 19:32:05.267526,2,661.85,1323.7,Credit Card
577,276,1333,2025-01-30 19:32:05.267534,2,1752.07,3504.14,Credit Card
578,1340,776,2024-10-16 19:32:05.267543,3,1193.14,3579.42,UPI
579,158,47,2025-12-03 19:32:05.267551,2,2535.06,5070.12,Debit Card
580,178,864,2025-07-31 19:32:05.267560,2,1626.79,3253.58,UPI
581,308,90,2024-10-02 19:32:05.267568,3,1294.68,3884.04,Debit Card
582,1290,798,2024-05-05 19:32:05.267576,3,2902.24,8706.72,Credit Card
583,1352,1135,2025-08-12 19:32:05.267584,3,2610.78,7832.34,Debit Card
584,1000,1628,2025-10-16 19:32:05.267592,2,2306.62,4613.24,COD
585,1249,32,2024-05-24 19:32:05.267601,2,571.64,1143.28,UPI
586,52,1001,2025-04-06 19:32:05.267609,1,723.78,723.78,UPI
587,656,1216,2024-08-21 19:32:05.267619,2,527.8,1055.6,Wallet
588,407,1839,2026-01-14 19:32:05.267627,2,1362.93,2725.86,UPI
589,400,1171,2025-12-28 19:32:05.267636,3,2892.64,8677.92,Credit Card
590,811,1484,2024-04-09 19:32:05.267644,2,1026.44,2052.88,Debit Card
591,652,1117,2025-12-23 19:32:05.267652,1,2787.5,2787.5,Debit Card
592,1487,807,2026-02-15 19:32:05.267660,3,1927.63,5782.89,Wallet
593,249,1205,2025-02-13 19:32:05.267669,1,735.49,735.49,COD
594,345,1735,2025-08-11 19:32:05.267680,1,741.8,741.8,Debit Card
595,81,1885,2025-12-18 19:32:05.267688,3,2334.64,7003.92,Wallet
596,183,1409,2024-08-02 19:32:05.267697,1,1031.33,1031.33,Debit Card
597,859,367,2025-10-11 19:32:05.267705,2,1284.91,2569.82,Wallet
598,241,1849,2024-09-15 19:32:05.267713,2,1718.76,3437.52,COD
599,412,342,2025-11-30 19:32:05.267722,3,1902.06,5706.18,Debit Card
600,328,1359,2024-12-04 19:32:05.267731,1,2850.51,2850.51,UPI
601,1088,804,2025-04-30 19:32:05.267741,3,1607.8,4823.4,Credit Card
602,666,623,2024-11-03 19:32:05.267749,1,1785.89,1785.89,Credit Card
603,442,540,2024-08-26 19:32:05.267759,3,2032.09,6096.27,COD
604,986,1145,2025-11-20 19:32:05.267768,3,1537.37,4612.11,Debit Card
605,597,68,2025-02-21 19:32:05.267776,3,1063.67,3191.01,COD
606,406,344,2024-05-26 19:32:05.267785,1,875.48,875.48,Credit Card
607,836,299,2026-02-09 19:32:05.267794,3,1229.19,3687.57,Debit Card
608,518,291,2025-05-30 19:32:05.267803,3,1950.5,5851.5,Credit Card
609,656,418,2024-11-18 19:32:05.267812,2,434.19,868.38,COD
610,295,962,2025-09-21 19:32:05.267822,1,2923.13,2923.13,UPI
611,1200,1251,2024-04-11 19:32:05.267830,2,2026.87,4053.74,Wallet
612,27,362,2024-10-03 19:32:05.267839,1,531.82,531.82,Credit Card
613,610,664,2025-12-02 19:32:05.267848,3,1403.42,4210.26,Credit Card
614,966,808,2024-04-15 19:32:05.267856,1,2959.88,2959.88,COD
615,535,1039,2024-07-25 19:32:05.267865,3,2544.03,7632.09,COD
616,342,1563,2024-07-28 19:32:05.267874,1,1123.57,1123.57,COD
617,114,1431,2024-04-29 19:32:05.267882,2,981.1,1962.2,Wallet
618,725,1443,2025-04-07 19:32:05.267892,3,1997.74,5993.22,COD
619,1185,1347,2025-09-12 19:32:05.267901,2,1394.04,2788.08,Debit Card
620,274,581,2025-07-05 19:32:05.267909,2,1382.93,2765.86,COD
621,45,1,2024-04-19 19:32:05.267919,2,508.65,1017.3,Credit Card
622,249,665,2024-09-11 19:32:05.267928,2,2919.21,5838.42,Wallet
623,1,1897,2025-05-19 19:32:05.267936,2,2137.11,4274.22,Debit Card
624,1242,1313,2025-01-25 19:32:05.267945,1,1953.04,1953.04,Credit Card
625,978,112,2024-04-21 19:32:05.267953,1,2096.33,2096.33,Credit Card
626,852,1436,2025-05-16 19:32:05.267962,2,1120.62,2241.24,Debit Card
627,532,81,2024-04-27 19:32:05.267970,1,1520.41,1520.41,Credit Card
628,734,312,2024-12-02 19:32:05.267978,3,660.25,1980.75,UPI
629,560,1771,2025-07-15 19:32:05.267987,2,466.69,933.38,Wallet
630,1490,544,2024-08-25 19:32:05.267995,1,1412.26,1412.26,COD
631,728,1066,2025-05-16 19:32:05.268003,3,2383.79,7151.37,UPI
632,106,1753,2025-07-08 19:32:05.268011,1,2627.15,2627.15,Credit Card
633,1497,624,2024-10-21 19:32:05.268020,3,2283.97,6851.91,COD
634,867,1712,2025-12-09 19:32:05.268026,1,1420.08,1420.08,Credit Card
635,250,914,2025-12-17 19:32:05.268031,3,1650.52,4951.56,Debit Card
636,83,248,2024-10-22 19:32:05.268036,3,1921.02,5763.06,Credit Card
637,738,50,2024-08-14 19:32:05.268040,2,960.72,1921.44,COD
638,838,940,2025-06-18 19:32:05.268045,2,1857.82,3715.64,COD
639,917,58,2024-05-07 19:32:05.268050,1,2927.92,2927.92,Wallet
640,1351,1250,2025-07-21 19:32:05.268055,2,1465.19,2930.38,UPI
641,1287,151,2024-06-15 19:32:05.268061,1,2492.53,2492.53,COD
642,469,1089,2025-02-27 19:32:05.268069,2,2823.78,5647.56,UPI
643,420,251,2024-08-15 19:32:05.268077,1,2930.18,2930.18,Debit Card
644,830,113,2024-04-29 19:32:05.268084,1,984.18,984.18,Credit Card
645,478,1734,2024-09-07 19:32:05.268091,1,673.19,673.19,UPI
646,1037,783,2025-05-23 19:32:05.268099,3,2336.17,7008.51,Debit Card
647,567,1901,2024-04-24 19:32:05.268107,3,1091.85,3275.55,Debit Card
648,919,1806,2024-03-18 19:32:05.268115,2,2438.42,4876.84,COD
649,1099,1186,2025-01-17 19:32:05.268122,1,2441.33,2441.33,COD
650,1129,523,2025-05-30 19:32:05.268131,3,694.91,2084.73,COD
651,1397,505,2025-12-12 19:32:05.268139,2,2219.32,4438.64,COD
652,1407,809,2024-10-08 19:32:05.268147,1,2371.77,2371.77,Credit Card
653,246,1430,2024-08-15 19:32:05.268155,2,1785.88,3571.76,Wallet
654,966,1603,2024-07-27 19:32:05.268163,3,2384.63,7153.89,Wallet
655,758,69,2025-12-17 19:32:05.268171,3,2435.54,7306.62,Debit Card
656,405,689,2025-01-08 19:32:05.268180,1,2550.2,2550.2,UPI
657,357,9,2025-08-18 19:32:05.268188,2,456.65,913.3,UPI
658,229,1501,2025-03-19 19:32:05.268197,1,2960.64,2960.64,Credit Card
659,80,249,2024-06-18 19:32:05.268205,2,839.98,1679.96,COD
660,1358,83,2025-03-17 19:32:05.268214,3,1699.47,5098.41,Debit Card
661,1276,257,2025-06-11 19:32:05.268222,2,1581.83,3163.66,UPI
662,1015,760,2024-09-04 19:32:05.268231,1,1734.19,1734.19,Debit Card
663,390,807,2024-04-03 19:32:05.268239,3,1927.63,5782.89,COD
664,1062,487,2026-01-24 19:32:05.268247,1,2641.35,2641.35,Wallet
665,968,1059,2025-03-01 19:32:05.268256,1,1305.23,1305.23,Debit Card
666,964,340,2026-01-13 19:32:05.268265,3,2053.78,6161.34,Credit Card
667,416,94,2024-11-27 19:32:05.268275,2,2739.93,5479.86,Wallet
668,673,1767,2024-08-15 19:32:05.268283,3,2548.76,7646.28,Credit Card
669,4,1267,2025-01-15 19:32:05.268291,3,2785.41,8356.23,Credit Card
670,597,952,2025-10-22 19:32:05.268299,2,1106.63,2213.26,Wallet
671,9,870,2025-01-07 19:32:05.268307,1,1036.87,1036.87,COD
672,497,334,2025-03-19 19:32:05.268316,1,1828.68,1828.68,COD
673,619,1848,2025-01-01 19:32:05.268324,2,2383.22,4766.44,COD
674,1401,1812,2025-11-24 19:32:05.268336,2,1253.02,2506.04,Debit Card
675,766,1116,2024-07-08 19:32:05.268345,3,613.92,1841.76,COD
676,400,335,2024-11-07 19:32:05.268353,1,919.4,919.4,Wallet
677,975,1868,2025-01-19 19:32:05.268362,2,699.97,1399.94,Wallet
678,291,822,2024-05-11 19:32:05.268371,2,1110.39,2220.78,Credit Card
679,1204,1657,2025-02-16 19:32:05.268380,3,478.92,1436.76,UPI
680,62,1054,2025-03-13 19:32:05.268389,3,1051.32,3153.96,COD
681,748,1819,2025-01-12 19:32:05.268398,2,1547.84,3095.68,Debit Card
682,1061,734,2025-07-11 19:32:05.268407,3,2938.36,8815.08,Credit Card
683,560,1076,2024-10-10 19:32:05.268416,2,998.93,1997.86,UPI
684,3,799,2025-06-11 19:32:05.268425,1,2046.46,2046.46,Credit Card
685,1093,1060,2025-09-20 19:32:05.268434,1,2109.17,2109.17,Debit Card
686,313,1018,2025-06-26 19:32:05.268442,1,2711.06,2711.06,UPI
687,318,73,2024-05-25 19:32:05.268451,1,1261.56,1261.56,Credit Card
688,1208,1522,2024-06-03 19:32:05.268460,1,1309.69,1309.69,UPI
689,1486,1075,2025-06-13 19:32:05.268469,1,1398.88,1398.88,Credit Card
690,386,689,2024-12-02 19:32:05.268478,3,2550.2,7650.6,COD
691,1462,1740,2026-02-12 19:32:05.268487,2,2085.56,4171.12,Debit Card
692,404,839,2025-02-07 19:32:05.268496,3,2293.8,6881.4,UPI
693,944,1938,2025-09-29 19:32:05.268505,3,2633.47,7900.41,Credit Card
694,828,384,2024-04-19 19:32:05.268513,2,2842.44,5684.88,Credit Card
695,1182,751,2025-12-29 19:32:05.268523,3,1079.94,3239.82,UPI
